,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
0,,,,,,,,,,,,,,,
1,,,27783.886397283386,,,,,,,,,,,,
2,,,48008.75754303103,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,-1522.4767301217253
5,,,,,,1.0460961711596033,133.37211162381843,,,,,,,,
6,,,,,,1.0462069772724314,137.56962473440166,,,,,,,,
7,,,,,,1.0497379325668423,138.57141627078497,,,,,,,,
8,,,,,,1.0334733958184048,139.75118014579462,,,,,,,,
9,,,,,,1.0231810905317784,138.91743318993693,,,,,,,,
10,,,,,,1.0375860928938994,139.5507095789115,,,,,,,,
11,,,,,,1.0338382111645064,139.59512078213166,,,,,,,,
12,,,,,,1.024293092389045,139.61090911147616,,,,,,,,
13,,,,,,1.0329626066519833,139.8160458235222,,,,,,,,
14,,,,,,1.027334460132482,139.44735879712493,,,,,,,,
15,,,,,,1.0300615243132278,139.3999014020702,,,,,,,,
16,,,,,,1.0271385901973336,140.0982170702565,,,,,,,,
17,,,,,,1.0263166347461659,139.8691998010472,,,,,,,,
18,,,,,,1.0144463612057497,139.02434258546054,,,,,,,,
19,,,,,,1.0167699735776943,137.85135882058876,,,,,,,,
20,,,,,,1.0327260557886015,137.4439011191979,,,,,,,,
21,,,,,,1.0339139556449768,136.7961407294673,,,,,,,,
22,,,,,,1.0304251076509061,137.30210833295655,,,,,,,,
23,,,,,,1.0302669974242242,135.20999956946795,,,,,,,,
24,,,,,,1.0413257958482023,135.16024672897413,,,,,,,,
25,,,,,,1.0435434599622309,136.65177535109007,,,,,,,,
26,,,,,,1.0409969330517312,133.95780126342413,,,,,,,,
27,,,,,,1.0320025353755644,136.73529383844223,,,,,,,,
28,,,,,,1.0271718461636978,136.16480799409248,,,,,,,,
29,,,,,,1.0336075289045363,137.6894316812263,,,,,,,,
30,,,,,,1.0444621913540948,136.13058862679782,,,,,,,,
31,,,,,,1.051542436126011,137.27896981420403,,,,,,,,
32,,,,,,1.0555847636647018,137.0693503337761,,,,,,,,
33,,,,,,1.0559230269048676,135.4099276115144,,,,,,,,
34,,,,,,1.0478832778074105,135.28677158516356,,,,,,,,
35,,,,,,1.0241164352914112,134.99297248119328,,,,,,,,
36,,,,,,1.01431124010155,138.93367626356314,,,,,,,,
37,,,,,,1.036390114962023,137.79646044240812,,,,,,,,
38,,,,,,1.0260595105264079,138.08747996909707,,,,,,,,
39,,,,,,1.0277785297784572,138.1304011943576,,,,,,,,
40,,,,,,1.0178538152290546,137.30324356664747,,,,,,,,
41,,,,,,1.0117665289688538,137.09610517144043,,,,,,,,
42,,,,,,1.0167465975014405,139.76600908621617,,,,,,,,
43,,,,,,1.0239143043745371,143.07650290220835,,,,,,,,
44,,,,,,1.017023676919652,142.24705385755564,,,,,,,,
45,,,,,,1.0308509905329957,141.4371797339599,,,,,,,,
46,,,,,,1.0291347071549333,141.40286088786382,,,,,,,,
47,,,,,,1.041159161321248,140.13691491635507,,,,,,,,
48,,,,,,1.0427681895189034,140.56641219981896,,,,,,,,
49,,,,,,1.0384356704775255,138.79972983686514,,,,,,,,
50,,,,,,1.0264971745878633,138.17985400134083,,,,,,,,
51,,,,,,1.032152339244949,139.8935094787479,,,,,,,,
52,,,,,,1.0323196869118008,141.20576993717862,,,,,,,,
53,,,,,,1.0271801553715745,137.41602562786576,,,,,,,,
54,,,,,,1.0221946192516358,138.186454375982,,,,,,,,
55,,,,,,1.0227828620535453,137.8773683784626,,,,,,,,
56,,,,,,1.0302533722187903,139.77974605338758,,,,,,,,
57,,,,,,1.038565880426753,139.7848181997889,,,,,,,,
58,,,,,,1.0086543672391954,137.59103766775533,,,,,,,,
59,,,,,,1.0134932862710644,137.6979240625332,,,,,,,,
60,,,,,,1.0142748135594755,138.5048939863502,,,,,,,,
61,,,,,,1.0222865193598474,139.84486801109577,,,,,,,,
62,,,,,,1.0179286757236623,139.92046750079805,,,,,,,,
63,,,,,,1.024701834442941,141.2992885264335,,,,,,,,
64,,,,,,1.0294322905929996,144.63054295646373,,,,,,,,
65,,,,,,1.0363699781608013,144.92051096447605,,,,,,,,
66,,,,,,1.0163722446523307,144.46079591073803,,,,,,,,
67,,,,,,1.0238205061471495,144.36546128604,,,,,,,,
68,,,,,,1.045147688796888,147.81648605800171,,,,,,,,
69,,,,,,1.0457167087764307,149.8657664741754,,,,,,,,
70,,,,,,1.0450678393874304,150.36633537903734,,,,,,,,
71,,,,,,1.034756304072659,149.55335315811686,,,,,,,,
72,,,,,,1.0413743003161609,152.28071753755876,,,,,,,,
73,,,,,,1.0457036970807991,153.53520457037138,,,,,,,,
74,,,,,,1.0414508612439344,153.30602819943203,,,,,,,,
75,,,,,,1.0203759846335538,153.42699062330337,,,,,,,,
76,,,,,,1.0435541929436385,152.9812386515765,,,,,,,,
77,,,,,,1.0421262568345384,154.36243256084893,,,,,,,,
78,,,,,,1.0354585172006876,151.31625424736401,,,,,,,,
79,,,,,,1.03967463197005,149.54345327615667,,,,,,,,
80,,,,,,1.0504861636204628,151.62072827497815,,,,,,,,
81,,,,,,1.0636374812688125,150.37893370567053,,,,,,,,
82,,,,,,1.0695271189390418,148.57396768276936,,,,,,,,
83,,,,,,1.0842708314344378,146.61911345693358,,,,,,,,
84,,,,,,1.082833036250414,146.39342286398244,,,,,,,,
85,,,,,,1.0778556410038773,148.4733143921699,,,,,,,,
86,,,,,,1.0850000317217692,146.01577822733734,,,,,,,,
87,,,,,,1.0769571025010733,147.4596608121579,,,,,,,,
88,,,,,,1.0913284475451932,144.78814653313222,,,,,,,,
89,,,,,,1.0745563496520003,145.81977997472924,,,,,,,,
90,,,,,,1.0664959489217942,146.0866120177496,,,,,,,,
91,,,,,,1.0684314432848458,145.78531752526789,,,,,,,,
92,,,,,,1.0668861350082357,146.81415817148977,,,,,,,,
93,,,,,,1.0512495364674965,145.4668626436068,,,,,,,,
94,,,,,,1.036784721013805,147.78144354621128,,,,,,,,
95,,,,,,1.022000526468745,146.49558912825194,,,,,,,,
96,,,,,,1.0031260529325448,145.98459947616527,,,,,,,,
97,,,,,,0.999843423494639,143.0400521155502,,,,,,,,
98,,,,,,0.9958429050438267,143.50854710208915,,,,,,,,
99,,,,,,1.0146842393007802,144.97795504990557,,,,,,,,
100,,,,,,1.0089937463291063,144.08158935347893,,,,,,,,
101,,,,,,1.006258165617983,143.51564688089107,,,,,,,,
102,,,,,,1.0120098671735274,143.60678870191657,,,,,,,,
103,,,,,,0.99749780651251,143.91057761024788,,,,,,,,
104,,,,,,0.9978836322958738,144.3341961048246,,,,,,,,
105,,,,,,1.0123056718682693,143.90708772906314,,,,,,,,
106,,,,,,1.010368652553344,142.4934703116574,,,,,,,,
107,,,,,,1.0120474210342363,143.45089369838618,,,,,,,,
108,,,,,,1.0008742600042757,146.81563383318792,,,,,,,,
109,,,,,,1.0171828487866201,145.67316379299456,,,,,,,,
110,,,,,,1.0209197060795163,145.19730964350427,,,,,,,,
111,,,,,,1.0211909648915949,145.76364837234297,,,,,,,,
112,,,,,,1.0112781181871249,144.53595049497068,,,,,,,,
113,,,,,,0.9979457536683437,148.060219773976,,,,,,,,
114,,,,,,0.9896273264755926,147.2251048558365,,,,,,,,
115,,,,,,0.9936331661357821,150.19813036684127,,,,,,,,
116,,,,,,0.9890926298422825,148.58070440132133,,,,,,,,
117,,,,,,1.0019920941790195,148.2313862147996,,,,,,,,
118,,,,,,1.0094811712076823,143.60222525351463,,,,,,,,
119,,,,,,1.0060204287742829,143.27774807680373,,,,,,,,
120,,,,,,1.033112856692788,145.061069085327,,,,,,,,
121,,,,,,1.026013463370926,145.0000106216115,,,,,,,,
122,,,,,,1.0114247599569661,144.8624478157358,,,,,,,,
123,,,,,,0.9905842981448755,146.02883679762687,,,,,,,,
124,,,,,,0.9909865609607283,148.83961879762563,,,,,,,,
